t,V10,N10,m10,h10,V30,N30,m30,h30,V50,N50,m50,h50,V100,N100,m100,h100
38.6,-2.873792589,0.438898122,0.035679493,0.406741534,3.666787437,0.482693196,0.07358396,0.315314828,-4.006886664,0.651991893,0.042072803,0.11724817,5.238699108,0.632879206,0.109688008,0.095273653
38.7,-2.662506928,0.436015921,0.0365876,0.410012064,3.98056633,0.480699428,0.076164235,0.317117495,-3.73592634,0.645105946,0.038532521,0.124323277,5.629421514,0.628427521,0.106497362,0.099321702
38.8,-2.451190689,0.433234976,0.037518199,0.413164592,4.293777792,0.478830369,0.078816761,0.318773032,-3.436366775,0.638399865,0.036909789,0.131199188,6.050579202,0.62416333,0.105459243,0.103190265
38.9,-2.239984507,0.430553962,0.03847116,0.416200469,4.606591984,0.477084532,0.081543176,0.320282322,-3.118920934,0.631875948,0.036463379,0.137870718,6.490909943,0.620090939,0.106046293,0.106873554
39,-2.029023565,0.427971542,0.039446322,0.419121045,4.919234993,0.475460495,0.084345531,0.321646127,-2.789151332,0.625534959,0.036753049,0.144336016,6.943189273,0.616212462,0.107872804,0.110368567
39.1,-1.818437079,0.425486368,0.040443497,0.421927663,5.231993452,0.473956915,0.087226374,0.322865068,-2.450090804,0.619376874,0.037517827,0.150594917,7.402768368,0.612528583,0.110658525,0.113674021
39.2,-1.608347775,0.423097082,0.041462466,0.424621662,5.545220102,0.472572549,0.090188846,0.323939601,-2.103514821,0.613401257,0.038603033,0.156648133,7.86665463,0.60903905,0.114200452,0.116789697
39.3,-1.398871448,0.420802316,0.042502988,0.427204375,5.859340599,0.471306273,0.093236789,0.324869995,-1.750565723,0.607607441,0.039917018,0.162496845,8.332942343,0.605742997,0.118351719,0.119716006
39.4,-1.19011659,0.418600692,0.043564804,0.429677131,6.174861966,0.470157108,0.096374874,0.325656297,-1.392063177,0.601994625,0.041405597,0.168142492,8.800462649,0.602639157,0.123006195,0.122453729
39.5,-0.982183952,0.416490827,0.04464763,0.43204125,6.492383178,0.469124244,0.099608755,0.326298297,-1.028660782,0.596561916,0.043036935,0.173586659,9.268568973,0.599726018,0.128087397,0.125003832
39.6,-0.77516628,0.414471327,0.045751169,0.434298048,6.812608531,0.468207074,0.102945244,0.326795486,-0.660925745,0.591308352,0.044792578,0.178831013,9.737005811,0.597001934,0.133540598,0.127367342
39.7,-0.569148059,0.412540795,0.046875115,0.43644883,7.136364633,0.46740523,0.106392533,0.327147003,-0.289379256,0.586232912,0.0466621,0.183877273,10.20582891,0.594465215,0.139327263,0.129545259
39.8,-0.364205246,0.410697829,0.048019153,0.438494896,7.464622098,0.466718624,0.109960461,0.327351572,0.085483692,0.581334521,0.048639894,0.18872718,10.67535757,0.592114205,0.145421167,0.131538479
39.9,-0.160405105,0.408941024,0.049182962,0.440437534,7.798523422,0.4661475,0.113660848,0.327407431,0.463185512,0.576612044,0.05072324,0.193382493,11.14614776,0.58994735,0.151805707,0.133347741
40,0.042193925,0.407268973,0.050366224,0.442278022,8.139418979,0.465692501,0.117507905,0.327312232,0.843263396,0.572064289,0.052911124,0.197844972,11.61897955,0.587963265,0.158472109,0.134973564
40.1,0.243542319,0.40568027,0.051568625,0.444017629,8.488913868,0.465354739,0.12151877,0.32706293,1.225270217,0.567690004,0.05520352,0.202116371,12.09485497,0.586160802,0.165418259,0.136416193
40.2,0.443599535,0.404173512,0.05278986,0.445657608,8.848929364,0.465135894,0.125714183,0.326655634,1.608777485,0.563487874,0.057600952,0.206198437,12.57500472,0.58453912,0.172648021,0.13767554
40.3,0.642334039,0.402747298,0.054029639,0.447199202,9.221784244,0.465038336,0.130119366,0.326085421,1.993379597,0.559456523,0.060104229,0.210092898,13.06090381,0.583097757,0.180170918,0.138751123
40.4,0.839723304,0.401400236,0.055287688,0.448643637,9.610303531,0.465065276,0.134765181,0.325346099,2.378698862,0.555594511,0.062714286,0.213801462,13.55429608,0.581836716,0.188002119,0.139641991
40.5,1.035753787,0.40013094,0.05656376,0.449992122,10.01796561,0.465220968,0.139689674,0.32442989,2.764390991,0.551900338,0.065432096,0.217325808,14.05722918,0.580756555,0.196162686,0.140346643
40.6,1.230420886,0.398938034,0.057857632,0.451245849,10.44910387,0.465510972,0.14494015,0.323327016,3.150150858,0.54837245,0.068258637,0.220667582,14.57210224,0.579858499,0.204680065,0.140862932
40.7,1.423728892,0.397820155,0.059169118,0.452405992,10.90918725,0.465942505,0.15057602,0.322025142,3.535718384,0.545009239,0.071194886,0.223828388,15.10172909,0.579144561,0.213588847,0.141187947
40.8,1.615690933,0.396775956,0.060498069,0.4534737,11.40521685,0.466524915,0.156672755,0.320508609,3.920884497,0.541809056,0.07424184,0.226809779,15.64942034,0.578617697,0.222931797,0.14131788
40.9,1.806328927,0.395804103,0.061844376,0.454450102,11.94629714,0.467270345,0.163327484,0.318757371,4.305497008,0.53877022,0.077400562,0.229613252,16.21908966,0.578281989,0.232761234,0.141247856
41,1.995673544,0.394903285,0.063207984,0.455336301,12.54447496,0.468194662,0.170667052,0.31674547,4.689466532,0.535891026,0.080672241,0.232240228,16.81539014,0.578142872,0.243140785,0.14097173
41.1,2.183764192,0.39407221,0.064588887,0.456133371,13.21599996,0.469318793,0.178859879,0.314438831,5.072772423,0.533169766,0.084058273,0.234692047,17.44388828,0.578207412,0.254147635,0.140481843
41.2,2.370649035,0.39330961,0.065987141,0.456842359,13.98326646,0.470670708,0.188133789,0.311791949,5.455468742,0.53060474,0.087560354,0.236969947,18.11128461,0.578484655,0.265875351,0.139768717
41.3,2.556385047,0.392614243,0.067402867,0.457464278,14.87788445,0.472288425,0.1988035,0.308742801,5.837690572,0.528194279,0.091180589,0.239075049,18.82569051,0.578986066,0.278437392,0.138820696
41.4,2.74103812,0.391984896,0.068836255,0.458000107,15.94568666,0.474224702,0.211314114,0.305204768,6.219660721,0.525936766,0.094921626,0.241008332,19.59697044,0.579726077,0.291971422,0.13762351
41.5,2.924683244,0.391420386,0.070287578,0.458450787,17.25514664,0.476554649,0.226311864,0.30105338,6.601697149,0.52383066,0.098786798,0.24277061,20.43715385,0.580722774,0.306644458,0.136159783
41.6,3.107404749,0.390919564,0.071757189,0.458817219,18.91199636,0.479388498,0.24476235,0.296103874,6.984221695,0.521874526,0.102780296,0.244362502,21.36090767,0.581998747,0.322658782,0.134408482
41.7,3.289296651,0.390481319,0.073245537,0.45910026,21.08531847,0.482893904,0.268152572,0.290072388,7.367770241,0.520067068,0.106907358,0.245784399,22.38602951,0.583582116,0.340258185,0.132344394
41.8,3.470463106,0.390104575,0.074753173,0.459300718,24.05475092,0.487336277,0.298838139,0.282510072,7.753005307,0.518407162,0.111174501,0.247036418,23.53385649,0.585507736,0.359733516,0.129937752
41.9,3.651018989,0.389788304,0.076280758,0.45941935,28.29316218,0.493153042,0.340613517,0.272708533,8.140731883,0.516893901,0.115589781,0.248118359,24.82935693,0.587818485,0.381425199,0.127154323
42,3.831090625,0.389531518,0.077829078,0.459456856,34.58593875,0.501084806,0.399449805,0.259673336,8.531917369,0.515526641,0.120163112,0.249029646,26.30044091,0.590566434,0.405718219,0.123956481
42.1,4.010816704,0.38933328,0.079399051,0.459413875,44.05406837,0.512353938,0.483364482,0.242649565,8.927717266,0.514305056,0.124906644,0.249769252,27.97564724,0.593813388,0.4330215,0.120306204
42.2,4.190349391,0.389192708,0.080991748,0.459290978,57.37104031,0.528635475,0.596917303,0.222640835,9.329508614,0.513229208,0.129835226,0.250335622,29.87885421,0.597629844,0.463718887,0.11617129
42.3,4.369855701,0.389108972,0.082608402,0.459088663,71.99922525,0.550975048,0.725636932,0.202315155,9.738933564,0.512299627,0.134966989,0.250726561,32.01924638,0.602090698,0.498075137,0.111536079
42.4,4.549519152,0.389081309,0.084250436,0.458807348,81.72177235,0.577724236,0.834904707,0.18333843,10.15795654,0.511517401,0.14032407,0.250939111,34.37520951,0.607265376,0.536083844,0.10641656
42.5,4.729541762,0.38910902,0.085919477,0.458447359,84.2729744,0.605160241,0.905644523,0.166054551,10.58894006,0.510884308,0.145933541,0.250969381,36.87355883,0.613200126,0.577267505,0.100876003
42.6,4.910146471,0.389191477,0.08761739,0.458008926,82.37051819,0.630559574,0.944828759,0.150409124,11.03474608,0.510402956,0.151828613,0.250812343,39.37179425,0.619892556,0.620492872,0.095032302
42.7,5.091580057,0.389328136,0.089346303,0.457492167,78.44655696,0.652899398,0.964999111,0.136285211,11.49887205,0.510076986,0.158050213,0.250461563,41.65865908,0.627264133,0.663927652,0.089047868
42.8,5.274116661,0.389518538,0.091108649,0.456897081,73.64977614,0.672027744,0.974554811,0.123568516,11.98563631,0.509911317,0.164649086,0.249908852,43.48793463,0.635143332,0.705262492,0.083102436
42.9,5.458062034,0.389762319,0.092907209,0.456223525,68.51086487,0.688111802,0.977897913,0.112161095,12.5004336,0.509912477,0.171688615,0.249143797,44.64223969,0.643273352,0.742182135,0.077362154
43,5.643758689,0.390059225,0.094745162,0.455471204,63.30256037,0.701421014,0.977053847,0.101985147,13.05009081,0.510089047,0.17924869,0.24815314,44.99652141,0.651347858,0.772866937,0.071960077
43.1,5.831592148,0.390409118,0.096626154,0.454639647,58.16968648,0.712243152,0.972751495,0.092984007,13.64337176,0.51045226,0.187431061,0.246919921,44.54473958,0.659061521,0.796257769,0.066992307
43.2,6.021998548,0.390811997,0.098554374,0.453728184,53.18431653,0.720850014,0.964989157,0.085121299,14.29170244,0.511016833,0.19636689,0.245422286,43.37991566,0.666154237,0.811997842,0.062523995
43.3,6.21547398,0.39126801,0.100534645,0.452735915,48.37462972,0.727484269,0.953311829,0.078377895,15.01023448,0.511802141,0.20622754,0.243631803,41.64851657,0.672435111,0.82017718,0.058597788
43.4,6.412585975,0.391777479,0.102572543,0.451661677,43.74016289,0.732355765,0.936945389,0.072746296,15.81943079,0.512833909,0.217240307,0.24151102,39.50636593,0.67778542,0.821060137,0.055240564
43.5,6.613987734,0.39234092,0.104674538,0.450504001,39.25755708,0.735641352,0.914859849,0.068223273,16.74747964,0.514146695,0.229711705,0.239009871,37.09001766,0.682147906,0.81489953,0.052467629
43.6,6.820435838,0.392959081,0.106848168,0.449261061,34.87941511,0.737484921,0.885786621,0.064803531,17.83404001,0.515787638,0.244062532,0.23606027,34.5040023,0.685510608,0.801851222,0.050285256
43.7,7.032812441,0.39363297,0.109102262,0.447930612,30.52955521,0.737996117,0.848186848,0.062478395,19.13615671,0.517822224,0.26088145,0.232567854,31.81889178,0.687890721,0.78195944,0.048692876
43.8,7.252153387,0.394363908,0.111447213,0.446509911,26.09942114,0.737247886,0.800164406,0.061242192,20.73772014,0.520343393,0.281007512,0.228399271,29.07544788,0.689321211,0.75517983,0.047685805
43.9,7.479684028,0.395153582,0.113895326,0.444995623,21.45348708,0.735275049,0.739363597,0.061105708,22.76458214,0.523486168,0.305656482,0.223363018,26.29215977,0.68984118,0.721422841,0.047258593
44,7.716865508,0.396004117,0.11646127,0.4433837,16.46037303,0.732079101,0.663051783,0.062113991,25.40792248,0.527451365,0.336606309,0.217183103,23.47523486,0.689490268,0.680620595,0.047408332
44.1,7.965454657,0.396918163,0.119162654,0.441669228,11.08283242,0.727649018,0.56898355,0.06436463,28.95617151,0.532543086,0.376432843,0.209474867,20.63110981,0.688307185,0.632838939,0.04813688
44.2,8.227582881,0.397899013,0.122020777,0.439846231,5.551429113,0.722009563,0.458177225,0.068010772,33.8207659,0.539221936,0.428662838,0.199772717,17.7814964,0.686332384,0.578465057,0.049450812
44.3,8.505860977,0.398950746,0.125061624,0.43790742,0.499107156,0.71529026,0.339640488,0.073194971,40.48406344,0.54815379,0.497286821,0.187752346,14.97900756,0.683614491,0.518481886,0.05135776
44.4,8.803521484,0.40007842,0.128317197,0.435843858,-3.309381386,0.707758949,0.231066433,0.07987038,49.16259185,0.560155992,0.584206446,0.173743406,12.31683932,0.680218876,0.454765442,0.053858005
44.5,9.124612559,0.401288324,0.131827325,0.43364452,-5.603995444,0.699754515,0.148114432,0.08768105,58.96287287,0.575818478,0.683628173,0.158932293,9.921382117,0.676234809,0.390209107,0.056931623
44.6,9.47426496,0.402588315,0.135642102,0.431295701,-6.725657149,0.691566495,0.093743682,0.096128103,67.33936593,0.594759138,0.779280728,0.144552956,7.920444316,0.67177632,0.328405637,0.060525415
44.7,9.859079488,0.403988285,0.139825419,0.428780182,-7.165089327,0.683377781,0.061473801,0.104814321,71.83535709,0.61533931,0.854562802,0.131209355,6.398123166,0.666973817,0.272822047,0.06454806
44.8,10.28767422,0.405500795,0.144459834,0.426076091,-7.262863327,0.675283338,0.043358529,0.113509614,72.28200802,0.63556534,0.904754769,0.119049377,5.365375391,0.661958803,0.225859174,0.068879995
44.9,10.77149904,0.407141985,0.149653785,0.423155244,-7.198297704,0.667327524,0.033526752,0.122100706,70.00692214,0.654075404,0.934681592,0.108058577,4.76623083,0.656848646,0.188383014,0.07339445
45,11.32607486,0.408932891,0.155552287,0.419980704,-7.05583092,0.659529951,0.028355453,0.130535638,66.26729464,0.670265781,0.950850932,0.098184309,4.509552103,0.651737498,0.159923614,0.077977912
45.1,11.97291333,0.410901405,0.162353226,0.416503091,-6.873867078,0.65189888,0.025769356,0.138791276,61.8403512,0.684001331,0.95793443,0.089374284,4.501395858,0.646694705,0.139236339,0.082541182
45.2,12.74260477,0.413085277,0.170332999,0.412654796,-6.669897635,0.644437442,0.024616392,0.1468576,57.155157,0.695369663,0.958551657,0.081588381,4.663424548,0.641768171,0.124835013,0.087020565
45.3,13.67997432,0.415536899,0.179888189,0.408340527,-6.452042595,0.637146438,0.024265004,0.154730568,52.44161177,0.704547592,0.953872729,0.074801329,4.9377909,0.636989493,0.115321524,0.091373543
45.4,14.85302166,0.418331223,0.191605726,0.403421216,-6.224187178,0.630025599,0.024370456,0.162408917,47.81750056,0.711736844,0.944150256,0.069000741,5.284740298,0.632378799,0.109525399,0.095573049
45.5,16.36916228,0.421579494,0.206385974,0.397685191,-5.988270376,0.623074165,0.024744731,0.169892708,43.33464113,0.717134278,0.929061008,0.064181879,5.678042586,0.627948513,0.106528071,0.09960248
45.6,18.40621608,0.425454396,0.225668323,0.390793741,-5.74532028,0.616291148,0.025285283,0.177182655,39.00191691,0.720918304,0.907908366,0.060340836,6.100741351,0.623706017,0.105634995,0.103452013
45.7,21.27452554,0.430238908,0.251862455,0.382173851,-5.495932442,0.609675461,0.02593627,0.184279808,34.7949987,0.723242195,0.879734604,0.057469207,6.541955364,0.619655419,0.106332167,0.107116117
45.8,25.54610354,0.436427046,0.289196449,0.370809162,-5.240496266,0.603225981,0.026667451,0.191185397,30.65964354,0.724229922,0.843365838,0.055553729,6.994699594,0.615798707,0.108243736,0.110591943
45.9,32.31627621,0.444938686,0.345316266,0.354940304,-4.979304795,0.596941573,0.027462688,0.197900751,26.51472497,0.723973246,0.797405233,0.054582522,7.454476754,0.612136482,0.111096586,0.113878302
46,43.58736045,0.457541331,0.433288096,0.332479376,-4.712609198,0.590821108,0.028313649,0.204427262,22.26160355,0.722531104,0.740223053,0.054556319,7.918392221,0.608668439,0.11469283,0.116975027
46.1,61.62612285,0.477242781,0.566813795,0.304489492,-4.440646331,0.584863462,0.029216351,0.210766363,17.80978929,0.719934479,0.670090821,0.0555012,8.384605939,0.605393677,0.118889268,0.119882561
46.2,82.56293598,0.506513998,0.72789859,0.27611233,-4.163652798,0.579067521,0.030169237,0.216919511,13.13468383,0.716202188,0.585800965,0.057478504,8.851995298,0.602310907,0.123582392,0.122601698
46.3,93.94793961,0.54211463,0.855581776,0.249963294,-3.881872073,0.573432179,0.031172113,0.222888187,8.375566651,0.711373256,0.488295533,0.060582334,9.319948328,0.599418605,0.128697618,0.125133408
46.4,95.1601558,0.577430147,0.927091876,0.226253503,-3.595557889,0.567956333,0.032225544,0.228673884,3.917078328,0.705551989,0.38325936,0.06490095,9.788237192,0.596715121,0.134181612,0.127478714
46.5,92.3697604,0.609260374,0.961934425,0.204804693,-3.304975493,0.56263888,0.033330511,0.23427811,0.287362901,0.698937596,0.282118795,0.070421799,10.25694122,0.594198767,0.139996885,0.129638605
46.6,88.11833759,0.637003015,0.978286192,0.185418544,-3.010401662,0.557478712,0.034488218,0.23970238,-2.180140303,0.691798524,0.19739315,0.076942467,10.72640098,0.591867896,0.14611802,0.131613964
46.7,83.18612188,0.660796307,0.985607045,0.167914037,-2.712124001,0.552474715,0.035699969,0.24494822,-3.562831099,0.684397775,0.135277467,0.084115481,11.19719262,0.589720968,0.15252907,0.133405508
46.8,77.93419739,0.680967675,0.988244838,0.152132237,-2.410439633,0.547625761,0.036967101,0.250017157,-4.184831746,0.676932145,0.094108891,0.091598567,11.67011613,0.58775662,0.159221816,0.135013731
46.9,72.57967169,0.69788976,0.98807298,0.13793722,-2.105653498,0.542930706,0.038290935,0.254910727,-4.360951183,0.669522347,0.0685512,0.099150511,12.14619387,0.58597373,0.166194643,0.13643885
47,67.25737814,0.711927061,0.98577627,0.125216581,-1.79807643,0.538388383,0.039672751,0.259630464,-4.298529616,0.662233728,0.053344713,0.106632069,12.62667803,0.58437149,0.173451891,0.137680743
47.1,62.04619076,0.723412815,0.981428318,0.113881815,-1.488022864,0.533997602,0.041113767,0.264177905,-4.112047801,0.655099326,0.044617037,0.113971021,13.11306694,0.58294948,0.181003562,0.138738886
47.2,56.9863888,0.732640298,0.974740853,0.10386823,-1.175808423,0.529757146,0.042615123,0.268554585,-3.860005631,0.648135248,0.039845011,0.121131881,13.60713043,0.58170775,0.188865322,0.139612282
47.3,52.09195548,0.739861623,0.965165097,0.09513371,-0.861747317,0.525665763,0.044177871,0.272762037,-3.57154264,0.641349117,0.037472801,0.128097792,14.11094579,0.580646917,0.197058773,0.140299375
47.4,47.35824912,0.745290068,0.951926756,0.087655513,-0.546149542,0.52172217,0.045802975,0.276801788,-3.261222675,0.634744356,0.036564522,0.134861115,14.62694671,0.579768274,0.205611967,0.140797954
47.5,42.76479624,0.749103384,0.934029963,0.0814246,-0.229318053,0.517925049,0.047491298,0.280675361,-2.93649075,0.628322296,0.036563048,0.141418768,15.15798791,0.579073916,0.214560183,0.141105033
47.6,38.272908,0.751446267,0.910239892,0.076438321,0.088454224,0.514273042,0.049243612,0.284384269,-2.601308312,0.622083207,0.037137923,0.147769961,15.70742919,0.578566894,0.223946988,0.141216717
47.7,33.81850417,0.75243071,0.879033717,0.072694418,0.406887394,0.510764756,0.051060594,0.287930015,-2.257914877,0.61602681,0.03809327,0.153915076,16.27924396,0.578251406,0.233825638,0.141128026
